Time,Source,Destination,SrcPort,DstPort,Protocol,Frame,Ack,Bytes,Payload
8.539286,192.168.122.20,192.168.121.10,21,55956,TCP,1707,,78,[TCP Dup ACK 1703#2] 21 > 55956 [ACK] Seq=1 Ack=1233057 Win=347392 Len=0 TSval=858294 TSecr=648736 SLE=1235953 SRE=1243193
8.539384,192.168.122.20,192.168.121.10,21,55956,TCP,1710,,78,[TCP Dup ACK 1703#3] 21 > 55956 [ACK] Seq=1 Ack=1233057 Win=347392 Len=0 TSval=858294 TSecr=648736 SLE=1235953 SRE=1244641
8.539487,192.168.122.20,192.168.121.10,21,55956,TCP,1712,1706,78,21 > 55956 [ACK] Seq=1 Ack=1234505 Win=347392 Len=0 TSval=858294 TSecr=648736 SLE=1235953 SRE=1244641
8.539530,192.168.122.20,192.168.121.10,21,55956,TCP,1714,1704,66,21 > 55956 [ACK] Seq=1 Ack=1244641 Win=347136 Len=0 TSval=858294 TSecr=648736
8.539573,192.168.122.20,192.168.121.10,21,55956,TCP,1716,1709,66,21 > 55956 [ACK] Seq=1 Ack=1247537 Win=345344 Len=0 TSval=858294 TSecr=648736
8.539726,192.168.122.20,192.168.121.10,21,55956,TCP,1718,,78,[TCP Window Update] 21 > 55956 [ACK] Seq=1 Ack=1247537 Win=347392 Len=0 TSval=858294 TSecr=648736 SLE=1248985 SRE=1250433
8.539768,192.168.122.20,192.168.121.10,21,55956,TCP,1720,,78,[TCP Dup ACK 1718#1] 21 > 55956 [ACK] Seq=1 Ack=1247537 Win=347392 Len=0 TSval=858294 TSecr=648736 SLE=1248985 SRE=1253329
8.539822,192.168.122.20,192.168.121.10,21,55956,TCP,1722,,78,[TCP Dup ACK 1718#2] 21 > 55956 [ACK] Seq=1 Ack=1247537 Win=347392 Len=0 TSval=858294 TSecr=648736 SLE=1248985 SRE=1256225
8.540070,192.168.122.20,192.168.121.10,21,55956,TCP,1724,,78,[TCP Dup ACK 1718#3] 21 > 55956 [ACK] Seq=1 Ack=1247537 Win=347392 Len=0 TSval=858294 TSecr=648736 SLE=1248985 SRE=1257673
8.540121,192.168.122.20,192.168.121.10,21,55956,TCP,1726,,78,[TCP Dup ACK 1718#4] 21 > 55956 [ACK] Seq=1 Ack=1247537 Win=347392 Len=0 TSval=858294 TSecr=648736 SLE=1248985 SRE=1260569
8.540163,192.168.122.20,192.168.121.10,21,55956,TCP,1728,1723,66,21 > 55956 [ACK] Seq=1 Ack=1260569 Win=346112 Len=0 TSval=858294 TSecr=648736
8.540294,192.168.122.20,192.168.121.10,21,55956,TCP,1730,1727,66,21 > 55956 [ACK] Seq=1 Ack=1264913 Win=347392 Len=0 TSval=858294 TSecr=648736
8.540351,192.168.122.20,192.168.121.10,21,55956,TCP,1733,1729,66,21 > 55956 [ACK] Seq=1 Ack=1269257 Win=347392 Len=0 TSval=858294 TSecr=648736
8.540487,192.168.122.20,192.168.121.10,21,55956,TCP,1735,1731,66,21 > 55956 [ACK] Seq=1 Ack=1273601 Win=347392 Len=0 TSval=858294 TSecr=648736
8.540530,192.168.122.20,192.168.121.10,21,55956,TCP,1737,1732,66,21 > 55956 [ACK] Seq=1 Ack=1275049 Win=347392 Len=0 TSval=858294 TSecr=648736
8.540550,192.168.122.20,192.168.121.10,21,55956,TCP,1738,1734,66,21 > 55956 [ACK] Seq=1 Ack=1279393 Win=347392 Len=0 TSval=858294 TSecr=648736
8.540649,192.168.122.20,192.168.121.10,21,55956,TCP,1739,1736,66,21 > 55956 [ACK] Seq=1 Ack=1279745 Win=347392 Len=0 TSval=858294 TSecr=648736
8.548371,192.168.122.20,192.168.121.10,21,55956,TCP,1742,1741,66,21 > 55956 [ACK] Seq=1 Ack=1281449 Win=347392 Len=0 TSval=858296 TSecr=648738
8.549336,192.168.122.20,192.168.121.10,21,55956,TCP,1744,1743,66,21 > 55956 [ACK] Seq=1 Ack=1281537 Win=347392 Len=0 TSval=858296 TSecr=648738
8.556064,192.168.122.20,192.168.121.10,21,55956,TCP,1747,1746,66,21 > 55956 [ACK] Seq=1 Ack=1283241 Win=347392 Len=0 TSval=858298 TSecr=648740
8.556332,192.168.122.20,192.168.121.10,21,55956,TCP,1749,1748,66,21 > 55956 [ACK] Seq=1 Ack=1283329 Win=347392 Len=0 TSval=858298 TSecr=648740
8.556816,192.168.122.20,192.168.121.10,21,55956,TCP,1751,1750,66,21 > 55956 [ACK] Seq=1 Ack=1283585 Win=347392 Len=0 TSval=858298 TSecr=648740
8.557869,192.168.122.20,192.168.121.10,21,55956,TCP,1753,1752,66,21 > 55956 [ACK] Seq=1 Ack=1283841 Win=347392 Len=0 TSval=858299 TSecr=648740
8.558945,192.168.122.20,192.168.121.10,21,55956,TCP,1755,1754,66,21 > 55956 [ACK] Seq=1 Ack=1284097 Win=347392 Len=0 TSval=858299 TSecr=648741
8.567818,192.168.122.20,192.168.121.10,21,55956,TCP,1758,,78,[TCP Dup ACK 1755#1] 21 > 55956 [ACK] Seq=1 Ack=1284097 Win=347392 Len=0 TSval=858301 TSecr=648741 SLE=1284353 SRE=1285801
8.574004,192.168.122.20,192.168.121.10,21,55956,TCP,1760,,78,[TCP Dup ACK 1755#2] 21 > 55956 [ACK] Seq=1 Ack=1284097 Win=347392 Len=0 TSval=858303 TSecr=648741 SLE=1284353 SRE=1287249
8.579695,192.168.122.20,192.168.121.10,21,55956,TCP,1762,,78,[TCP Dup ACK 1755#3] 21 > 55956 [ACK] Seq=1 Ack=1284097 Win=347392 Len=0 TSval=858304 TSecr=648741 SLE=1284353 SRE=1288697
8.580034,192.168.122.20,192.168.121.10,21,55956,TCP,1764,1761,66,21 > 55956 [ACK] Seq=1 Ack=1288697 Win=347392 Len=0 TSval=858304 TSecr=648746
8.580214,192.168.122.20,192.168.121.10,21,55956,TCP,1766,1765,66,21 > 55956 [ACK] Seq=1 Ack=1288705 Win=347392 Len=0 TSval=858304 TSecr=648746
8.580387,192.168.122.20,192.168.121.10,21,55956,TCP,1768,1767,66,21 > 55956 [ACK] Seq=1 Ack=1288961 Win=347392 Len=0 TSval=858304 TSecr=648746
8.581527,192.168.122.20,192.168.121.10,21,55956,TCP,1770,1769,66,21 > 55956 [ACK] Seq=1 Ack=1289217 Win=347392 Len=0 TSval=858305 TSecr=648746
8.582551,192.168.122.20,192.168.121.10,21,55956,TCP,1772,1771,66,21 > 55956 [ACK] Seq=1 Ack=1289473 Win=347392 Len=0 TSval=858305 TSecr=648747
8.583623,192.168.122.20,192.168.121.10,21,55956,TCP,1774,1773,66,21 > 55956 [ACK] Seq=1 Ack=1289729 Win=347392 Len=0 TSval=858305 TSecr=648747
8.584709,192.168.122.20,192.168.121.10,21,55956,TCP,1776,1775,66,21 > 55956 [ACK] Seq=1 Ack=1289985 Win=347392 Len=0 TSval=858305 TSecr=648747
8.585829,192.168.122.20,192.168.121.10,21,55956,TCP,1778,1777,66,21 > 55956 [ACK] Seq=1 Ack=1290241 Win=347392 Len=0 TSval=858306 TSecr=648747
8.602715,192.168.122.20,192.168.121.10,21,55956,TCP,1781,,78,[TCP Dup ACK 1778#1] 21 > 55956 [ACK] Seq=1 Ack=1290241 Win=347392 Len=0 TSval=858310 TSecr=648747 SLE=1290497 SRE=1291945
8.609065,192.168.122.20,192.168.121.10,21,55956,TCP,1783,,78,[TCP Dup ACK 1778#2] 21 > 55956 [ACK] Seq=1 Ack=1290241 Win=347392 Len=0 TSval=858311 TSecr=648747 SLE=1290497 SRE=1293393
8.627641,192.168.122.20,192.168.121.10,21,55956,TCP,1787,,86,[TCP Dup ACK 1778#3] 21 > 55956 [ACK] Seq=1 Ack=1290241 Win=347392 Len=0 TSval=858316 TSecr=648747 SLE=1296289 SRE=1297737 SLE=1290497 SRE=1294841
8.627943,192.168.122.20,192.168.121.10,21,55956,TCP,1790,1784,78,21 > 55956 [ACK] Seq=1 Ack=1294841 Win=347392 Len=0 TSval=858316 TSecr=648758 SLE=1296289 SRE=1297737
8.627963,192.168.122.20,192.168.121.10,21,55956,TCP,1792,1786,66,21 > 55956 [ACK] Seq=1 Ack=1297737 Win=347392 Len=0 TSval=858316 TSecr=648758
8.628132,192.168.122.20,192.168.121.10,21,55956,TCP,1793,1791,66,21 > 55956 [ACK] Seq=1 Ack=1297921 Win=347392 Len=0 TSval=858316 TSecr=648758
8.641841,192.168.122.20,192.168.121.10,21,55956,TCP,1797,1796,66,21 > 55956 [ACK] Seq=1 Ack=1301073 Win=347392 Len=0 TSval=858320 TSecr=648761
8.642076,192.168.122.20,192.168.121.10,21,55956,TCP,1799,1798,66,21 > 55956 [ACK] Seq=1 Ack=1301249 Win=347392 Len=0 TSval=858320 TSecr=648761
8.649361,192.168.122.20,192.168.121.10,21,55956,TCP,1802,1801,66,21 > 55956 [ACK] Seq=1 Ack=1302953 Win=347392 Len=0 TSval=858321 TSecr=648763
8.651082,192.168.122.20,192.168.121.10,21,55956,TCP,1804,1803,66,21 > 55956 [ACK] Seq=1 Ack=1303041 Win=347392 Len=0 TSval=858322 TSecr=648763
8.651250,192.168.122.20,192.168.121.10,21,55956,TCP,1806,1805,66,21 > 55956 [ACK] Seq=1 Ack=1303297 Win=347392 Len=0 TSval=858322 TSecr=648764
8.651373,192.168.122.20,192.168.121.10,21,55956,TCP,1808,1807,66,21 > 55956 [ACK] Seq=1 Ack=1303553 Win=347392 Len=0 TSval=858322 TSecr=648764
8.652900,192.168.122.20,192.168.121.10,21,55956,TCP,1810,1809,66,21 > 55956 [ACK] Seq=1 Ack=1303809 Win=347392 Len=0 TSval=858322 TSecr=648764
8.653928,192.168.122.20,192.168.121.10,21,55956,TCP,1812,1811,66,21 > 55956 [ACK] Seq=1 Ack=1304065 Win=347392 Len=0 TSval=858323 TSecr=648764
8.654898,192.168.122.20,192.168.121.10,21,55956,TCP,1814,1813,66,21 > 55956 [ACK] Seq=1 Ack=1304321 Win=347392 Len=0 TSval=858323 TSecr=648765
8.662634,192.168.122.20,192.168.121.10,21,55956,TCP,1817,,78,[TCP Dup ACK 1814#1] 21 > 55956 [ACK] Seq=1 Ack=1304321 Win=347392 Len=0 TSval=858325 TSecr=648765 SLE=1304577 SRE=1306025
8.669060,192.168.122.20,192.168.121.10,21,55956,TCP,1819,,78,[TCP Dup ACK 1814#2] 21 > 55956 [ACK] Seq=1 Ack=1304321 Win=347392 Len=0 TSval=858326 TSecr=648765 SLE=1304577 SRE=1307473
8.688185,192.168.122.20,192.168.121.10,21,55956,TCP,1823,,86,[TCP Dup ACK 1814#3] 21 > 55956 [ACK] Seq=1 Ack=1304321 Win=347392 Len=0 TSval=858331 TSecr=648765 SLE=1310369 SRE=1311817 SLE=1304577 SRE=1308921
8.688457,192.168.122.20,192.168.121.10,21,55956,TCP,1825,1820,78,21 > 55956 [ACK] Seq=1 Ack=1308921 Win=347392 Len=0 TSval=858331 TSecr=648773 SLE=1310369 SRE=1311817
8.688621,192.168.122.20,192.168.121.10,21,55956,TCP,1828,1822,66,21 > 55956 [ACK] Seq=1 Ack=1311817 Win=347392 Len=0 TSval=858331 TSecr=648773
8.688627,192.168.122.20,192.168.121.10,21,55956,TCP,1829,1827,66,21 > 55956 [ACK] Seq=1 Ack=1312001 Win=347392 Len=0 TSval=858331 TSecr=648773
8.688961,192.168.122.20,192.168.121.10,21,55956,TCP,1831,1830,66,21 > 55956 [ACK] Seq=1 Ack=1312257 Win=347392 Len=0 TSval=858331 TSecr=648773
8.690111,192.168.122.20,192.168.121.10,21,55956,TCP,1833,1832,66,21 > 55956 [ACK] Seq=1 Ack=1312513 Win=347392 Len=0 TSval=858332 TSecr=648773
8.691375,192.168.122.20,192.168.121.10,21,55956,TCP,1835,1834,66,21 > 55956 [ACK] Seq=1 Ack=1312769 Win=347392 Len=0 TSval=858332 TSecr=648774
8.692338,192.168.122.20,192.168.121.10,21,55956,TCP,1837,1836,66,21 > 55956 [ACK] Seq=1 Ack=1313025 Win=347392 Len=0 TSval=858332 TSecr=648774
8.693445,192.168.122.20,192.168.121.10,21,55956,TCP,1839,1838,66,21 > 55956 [ACK] Seq=1 Ack=1313281 Win=347392 Len=0 TSval=858333 TSecr=648774
8.694467,192.168.122.20,192.168.121.10,21,55956,TCP,1841,1840,66,21 > 55956 [ACK] Seq=1 Ack=1313537 Win=347392 Len=0 TSval=858333 TSecr=648775
8.695542,192.168.122.20,192.168.121.10,21,55956,TCP,1843,1842,66,21 > 55956 [ACK] Seq=1 Ack=1313793 Win=347392 Len=0 TSval=858333 TSecr=648775
8.696621,192.168.122.20,192.168.121.10,21,55956,TCP,1845,1844,66,21 > 55956 [ACK] Seq=1 Ack=1314049 Win=347392 Len=0 TSval=858333 TSecr=648775
8.697711,192.168.122.20,192.168.121.10,21,55956,TCP,1847,1846,66,21 > 55956 [ACK] Seq=1 Ack=1314305 Win=347392 Len=0 TSval=858334 TSecr=648775
8.698788,192.168.122.20,192.168.121.10,21,55956,TCP,1849,1848,66,21 > 55956 [ACK] Seq=1 Ack=1314561 Win=347392 Len=0 TSval=858334 TSecr=648776
8.699861,192.168.122.20,192.168.121.10,21,55956,TCP,1851,1850,66,21 > 55956 [ACK] Seq=1 Ack=1314817 Win=347392 Len=0 TSval=858334 TSecr=648776
8.700941,192.168.122.20,192.168.121.10,21,55956,TCP,1853,1852,66,21 > 55956 [ACK] Seq=1 Ack=1315073 Win=347392 Len=0 TSval=858334 TSecr=648776
8.702006,192.168.122.20,192.168.121.10,21,55956,TCP,1855,1854,66,21 > 55956 [ACK] Seq=1 Ack=1315329 Win=347392 Len=0 TSval=858335 TSecr=648776
8.703136,192.168.122.20,192.168.121.10,21,55956,TCP,1857,1856,66,21 > 55956 [ACK] Seq=1 Ack=1315585 Win=347392 Len=0 TSval=858335 TSecr=648777
8.704245,192.168.122.20,192.168.121.10,21,55956,TCP,1859,1858,66,21 > 55956 [ACK] Seq=1 Ack=1315841 Win=347392 Len=0 TSval=858335 TSecr=648777
8.705274,192.168.122.20,192.168.121.10,21,55956,TCP,1861,1860,66,21 > 55956 [ACK] Seq=1 Ack=1316097 Win=347392 Len=0 TSval=858335 TSecr=648777
8.706348,192.168.122.20,192.168.121.10,21,55956,TCP,1863,1862,66,21 > 55956 [ACK] Seq=1 Ack=1316353 Win=347392 Len=0 TSval=858336 TSecr=648777
8.707423,192.168.122.20,192.168.121.10,21,55956,TCP,1865,1864,66,21 > 55956 [ACK] Seq=1 Ack=1316609 Win=347392 Len=0 TSval=858336 TSecr=648778
8.708503,192.168.122.20,192.168.121.10,21,55956,TCP,1867,1866,66,21 > 55956 [ACK] Seq=1 Ack=1316865 Win=347392 Len=0 TSval=858336 TSecr=648778
8.709582,192.168.122.20,192.168.121.10,21,55956,TCP,1869,1868,66,21 > 55956 [ACK] Seq=1 Ack=1317121 Win=347392 Len=0 TSval=858337 TSecr=648778
8.710671,192.168.122.20,192.168.121.10,21,55956,TCP,1871,1870,66,21 > 55956 [ACK] Seq=1 Ack=1317377 Win=347392 Len=0 TSval=858337 TSecr=648779
8.938753,192.168.122.20,192.168.121.10,21,55956,TCP,1877,1873,78,21 > 55956 [ACK] Seq=1 Ack=1319081 Win=347392 Len=0 TSval=858394 TSecr=648836 SLE=1320529 SRE=1321977
8.938980,192.168.122.20,192.168.121.10,21,55956,TCP,1880,,78,[TCP Dup ACK 1877#1] 21 > 55956 [ACK] Seq=1 Ack=1319081 Win=347392 Len=0 TSval=858394 TSecr=648836 SLE=1320529 SRE=1323425
8.939003,192.168.122.20,192.168.121.10,21,55956,TCP,1882,,78,[TCP Dup ACK 1877#2] 21 > 55956 [ACK] Seq=1 Ack=1319081 Win=347392 Len=0 TSval=858394 TSecr=648836 SLE=1320529 SRE=1324873
8.940013,192.168.122.20,192.168.121.10,21,55956,TCP,1884,,78,[TCP Dup ACK 1877#3] 21 > 55956 [ACK] Seq=1 Ack=1319081 Win=347392 Len=0 TSval=858394 TSecr=648836 SLE=1320529 SRE=1326321
8.940672,192.168.122.20,192.168.121.10,21,55956,TCP,1886,1885,66,21 > 55956 [ACK] Seq=1 Ack=1327769 Win=347392 Len=0 TSval=858394 TSecr=648836
8.941423,192.168.122.20,192.168.121.10,21,55956,TCP,1890,1887,66,21 > 55956 [ACK] Seq=1 Ack=1330665 Win=347392 Len=0 TSval=858394 TSecr=648836
8.941480,192.168.122.20,192.168.121.10,21,55956,TCP,1893,1888,66,21 > 55956 [ACK] Seq=1 Ack=1333561 Win=347392 Len=0 TSval=858394 TSecr=648836
8.941782,192.168.122.20,192.168.121.10,21,55956,TCP,1896,,78,[TCP Dup ACK 1893#1] 21 > 55956 [ACK] Seq=1 Ack=1333561 Win=347392 Len=0 TSval=858395 TSecr=648836 SLE=1335009 SRE=1337905
8.941812,192.168.122.20,192.168.121.10,21,55956,TCP,1898,,86,[TCP Dup ACK 1893#2] 21 > 55956 [ACK] Seq=1 Ack=1333561 Win=347392 Len=0 TSval=858395 TSecr=648836 SLE=1339353 SRE=1342249 SLE=1335009 SRE=1337905
8.941831,192.168.122.20,192.168.121.10,21,55956,TCP,1900,,78,[TCP Dup ACK 1893#3] 21 > 55956 [ACK] Seq=1 Ack=1333561 Win=347392 Len=0 TSval=858395 TSecr=648836 SLE=1335009 SRE=1342249
8.941836,192.168.122.20,192.168.121.10,21,55956,TCP,1901,,78,[TCP Dup ACK 1893#4] 21 > 55956 [ACK] Seq=1 Ack=1333561 Win=347392 Len=0 TSval=858395 TSecr=648836 SLE=1335009 SRE=1343697
8.942077,192.168.122.20,192.168.121.10,21,55956,TCP,1903,,78,[TCP Dup ACK 1893#5] 21 > 55956 [ACK] Seq=1 Ack=1333561 Win=347392 Len=0 TSval=858395 TSecr=648836 SLE=1335009 SRE=1346593
8.942094,192.168.122.20,192.168.121.10,21,55956,TCP,1905,1897,66,21 > 55956 [ACK] Seq=1 Ack=1346593 Win=344960 Len=0 TSval=858395 TSecr=648836
8.942138,192.168.122.20,192.168.121.10,21,55956,TCP,1908,1902,66,21 > 55956 [ACK] Seq=1 Ack=1348041 Win=343808 Len=0 TSval=858395 TSecr=648836
8.942279,192.168.122.20,192.168.121.10,21,55956,TCP,1910,,78,[TCP Window Update] 21 > 55956 [ACK] Seq=1 Ack=1348041 Win=347392 Len=0 TSval=858395 TSecr=648836 SLE=1350937 SRE=1353833
8.942479,192.168.122.20,192.168.121.10,21,55956,TCP,1912,,78,[TCP Dup ACK 1910#1] 21 > 55956 [ACK] Seq=1 Ack=1348041 Win=347392 Len=0 TSval=858395 TSecr=648836 SLE=1350937 SRE=1356729
8.942772,192.168.122.20,192.168.121.10,21,55956,TCP,1915,1911,78,21 > 55956 [ACK] Seq=1 Ack=1349489 Win=347392 Len=0 TSval=858395 TSecr=648837 SLE=1350937 SRE=1356729
8.943551,192.168.122.20,192.168.121.10,21,55956,TCP,1917,1909,66,21 > 55956 [ACK] Seq=1 Ack=1356729 Win=347392 Len=0 TSval=858395 TSecr=648837
8.943640,192.168.122.20,192.168.121.10,21,55956,TCP,1919,1916,66,21 > 55956 [ACK] Seq=1 Ack=1361073 Win=347392 Len=0 TSval=858395 TSecr=648837
8.944040,192.168.122.20,192.168.121.10,21,55956,TCP,1922,,78,[TCP Dup ACK 1919#1] 21 > 55956 [ACK] Seq=1 Ack=1361073 Win=347392 Len=0 TSval=858395 TSecr=648837 SLE=1363969 SRE=1368313
8.944185,192.168.122.20,192.168.121.10,21,55956,TCP,1926,,78,[TCP Dup ACK 1919#2] 21 > 55956 [ACK] Seq=1 Ack=1361073 Win=347392 Len=0 TSval=858395 TSecr=648837 SLE=1362521 SRE=1368313
8.944198,192.168.122.20,192.168.121.10,21,55956,TCP,1928,,78,[TCP Dup ACK 1919#3] 21 > 55956 [ACK] Seq=1 Ack=1361073 Win=347392 Len=0 TSval=858395 TSecr=648837 SLE=1362521 SRE=1369761
8.944302,192.168.122.20,192.168.121.10,21,55956,TCP,1929,,78,[TCP Dup ACK 1919#4] 21 > 55956 [ACK] Seq=1 Ack=1361073 Win=347392 Len=0 TSval=858395 TSecr=648837 SLE=1362521 SRE=1370113
8.950641,192.168.122.20,192.168.121.10,21,55956,TCP,1931,,78,[TCP Dup ACK 1919#5] 21 > 55956 [ACK] Seq=1 Ack=1361073 Win=347392 Len=0 TSval=858397 TSecr=648837 SLE=1362521 SRE=1371561
8.951030,192.168.122.20,192.168.121.10,21,55956,TCP,1933,1930,66,21 > 55956 [ACK] Seq=1 Ack=1371561 Win=345600 Len=0 TSval=858397 TSecr=648839
8.951206,192.168.122.20,192.168.121.10,21,55956,TCP,1935,1934,66,21 > 55956 [ACK] Seq=1 Ack=1371649 Win=347392 Len=0 TSval=858397 TSecr=648839
8.951396,192.168.122.20,192.168.121.10,21,55956,TCP,1937,1936,66,21 > 55956 [ACK] Seq=1 Ack=1371905 Win=347392 Len=0 TSval=858397 TSecr=648839
8.959506,192.168.122.20,192.168.121.10,21,55956,TCP,1940,1939,66,21 > 55956 [ACK] Seq=1 Ack=1373609 Win=347392 Len=0 TSval=858399 TSecr=648841
8.959843,192.168.122.20,192.168.121.10,21,55956,TCP,1942,1941,66,21 > 55956 [ACK] Seq=1 Ack=1373697 Win=347392 Len=0 TSval=858399 TSecr=648841
8.967340,192.168.122.20,192.168.121.10,21,55956,TCP,1945,,78,[TCP Dup ACK 1942#1] 21 > 55956 [ACK] Seq=1 Ack=1373697 Win=347392 Len=0 TSval=858401 TSecr=648841 SLE=1373953 SRE=1375401
8.979482,192.168.122.20,192.168.121.10,21,55956,TCP,1948,,78,[TCP Dup ACK 1942#2] 21 > 55956 [ACK] Seq=1 Ack=1373697 Win=347392 Len=0 TSval=858404 TSecr=648841 SLE=1373953 SRE=1378297
8.979700,192.168.122.20,192.168.121.10,21,55956,TCP,1950,1947,66,21 > 55956 [ACK] Seq=1 Ack=1378297 Win=347392 Len=0 TSval=858404 TSecr=648846
8.979872,192.168.122.20,192.168.121.10,21,55956,TCP,1952,1951,66,21 > 55956 [ACK] Seq=1 Ack=1378305 Win=347392 Len=0 TSval=858404 TSecr=648846
8.980281,192.168.122.20,192.168.121.10,21,55956,TCP,1954,1953,66,21 > 55956 [ACK] Seq=1 Ack=1378561 Win=347392 Len=0 TSval=858404 TSecr=648846
8.988272,192.168.122.20,192.168.121.10,21,55956,TCP,1957,1956,66,21 > 55956 [ACK] Seq=1 Ack=1380265 Win=347392 Len=0 TSval=858406 TSecr=648848
8.988521,192.168.122.20,192.168.121.10,21,55956,TCP,1959,1958,66,21 > 55956 [ACK] Seq=1 Ack=1380353 Win=347392 Len=0 TSval=858406 TSecr=648848
8.989237,192.168.122.20,192.168.121.10,21,55956,TCP,1961,1960,66,21 > 55956 [ACK] Seq=1 Ack=1380609 Win=347392 Len=0 TSval=858406 TSecr=648848
8.990326,192.168.122.20,192.168.121.10,21,55956,TCP,1963,1962,66,21 > 55956 [ACK] Seq=1 Ack=1380865 Win=347392 Len=0 TSval=858407 TSecr=648848
8.998205,192.168.122.20,192.168.121.10,21,55956,TCP,1966,,78,[TCP Dup ACK 1963#1] 21 > 55956 [ACK] Seq=1 Ack=1380865 Win=347392 Len=0 TSval=858409 TSecr=648848 SLE=1381121 SRE=1382569
9.005101,192.168.122.20,192.168.121.10,21,55956,TCP,1968,,78,[TCP Dup ACK 1963#2] 21 > 55956 [ACK] Seq=1 Ack=1380865 Win=347392 Len=0 TSval=858410 TSecr=648848 SLE=1381121 SRE=1384017
9.017734,192.168.122.20,192.168.121.10,21,55956,TCP,1971,,86,[TCP Dup ACK 1963#3] 21 > 55956 [ACK] Seq=1 Ack=1380865 Win=347392 Len=0 TSval=858414 TSecr=648848 SLE=1385465 SRE=1386913 SLE=1381121 SRE=1384017
9.018112,192.168.122.20,192.168.121.10,21,55956,TCP,1973,1967,78,21 > 55956 [ACK] Seq=1 Ack=1384017 Win=347392 Len=0 TSval=858414 TSecr=648855 SLE=1385465 SRE=1386913
9.018352,192.168.122.20,192.168.121.10,21,55956,TCP,1976,1970,66,21 > 55956 [ACK] Seq=1 Ack=1386913 Win=347392 Len=0 TSval=858414 TSecr=648855
9.023997,192.168.122.20,192.168.121.10,21,55956,TCP,1978,1977,66,21 > 55956 [ACK] Seq=1 Ack=1388457 Win=347392 Len=0 TSval=858415 TSecr=648857
9.024187,192.168.122.20,192.168.121.10,21,55956,TCP,1980,1979,66,21 > 55956 [ACK] Seq=1 Ack=1388545 Win=347392 Len=0 TSval=858415 TSecr=648857
9.024944,192.168.122.20,192.168.121.10,21,55956,TCP,1982,1981,66,21 > 55956 [ACK] Seq=1 Ack=1388801 Win=347392 Len=0 TSval=858415 TSecr=648857
9.042968,192.168.122.20,192.168.121.10,21,55956,TCP,1986,,78,[TCP Dup ACK 1982#1] 21 > 55956 [ACK] Seq=1 Ack=1388801 Win=347392 Len=0 TSval=858420 TSecr=648857 SLE=1389057 SRE=1391953
9.045675,192.168.122.20,192.168.121.10,21,55956,TCP,1988,,78,[TCP Dup ACK 1982#2] 21 > 55956 [ACK] Seq=1 Ack=1388801 Win=347392 Len=0 TSval=858421 TSecr=648857 SLE=1389057 SRE=1393401
9.654924,192.168.122.20,192.168.121.10,21,55956,TCP,1992,1987,78,21 > 55956 [ACK] Seq=1 Ack=1393401 Win=347392 Len=0 TSval=858573 TSecr=648913 SLE=1388801 SRE=1389057
9.655293,192.168.122.20,192.168.121.10,21,55956,TCP,1995,1994,66,21 > 55956 [ACK] Seq=1 Ack=1396297 Win=347392 Len=0 TSval=858573 TSecr=649015
9.655525,192.168.122.20,192.168.121.10,21,55956,TCP,1998,1997,66,21 > 55956 [ACK] Seq=1 Ack=1399193 Win=347392 Len=0 TSval=858573 TSecr=649015
9.655697,192.168.122.20,192.168.121.10,21,55956,TCP,2001,2000,66,21 > 55956 [ACK] Seq=1 Ack=1402089 Win=347392 Len=0 TSval=858573 TSecr=649015
9.726646,192.168.122.20,192.168.121.10,21,55956,TCP,2005,2002,78,21 > 55956 [ACK] Seq=1 Ack=1403537 Win=347392 Len=0 TSval=858591 TSecr=649015 SLE=1404985 SRE=1406433
9.726873,192.168.122.20,192.168.121.10,21,55956,TCP,2008,,78,[TCP Dup ACK 2005#1] 21 > 55956 [ACK] Seq=1 Ack=1403537 Win=347392 Len=0 TSval=858591 TSecr=649015 SLE=1404985 SRE=1407881
9.726891,192.168.122.20,192.168.121.10,21,55956,TCP,2010,,78,[TCP Dup ACK 2005#2] 21 > 55956 [ACK] Seq=1 Ack=1403537 Win=347392 Len=0 TSval=858591 TSecr=649015 SLE=1404985 SRE=1409329
9.727016,192.168.122.20,192.168.121.10,21,55956,TCP,2012,,78,[TCP Dup ACK 2005#3] 21 > 55956 [ACK] Seq=1 Ack=1403537 Win=347392 Len=0 TSval=858591 TSecr=649015 SLE=1404985 SRE=1410777
9.727035,192.168.122.20,192.168.121.10,21,55956,TCP,2014,2009,66,21 > 55956 [ACK] Seq=1 Ack=1410777 Win=347392 Len=0 TSval=858591 TSecr=649033
9.727186,192.168.122.20,192.168.121.10,21,55956,TCP,2017,2013,66,21 > 55956 [ACK] Seq=1 Ack=1412225 Win=347392 Len=0 TSval=858591 TSecr=649033
9.727204,192.168.122.20,192.168.121.10,21,55956,TCP,2019,2015,66,21 > 55956 [ACK] Seq=1 Ack=1415121 Win=347392 Len=0 TSval=858591 TSecr=649033
9.727214,192.168.122.20,192.168.121.10,21,55956,TCP,2021,2016,66,21 > 55956 [ACK] Seq=1 Ack=1416569 Win=347392 Len=0 TSval=858591 TSecr=649033
9.727296,192.168.122.20,192.168.121.10,21,55956,TCP,2023,2018,66,21 > 55956 [ACK] Seq=1 Ack=1418017 Win=347392 Len=0 TSval=858591 TSecr=649033
